"lon","lat","layer","bioregion"
33.3,33.2,"epipelagic",4
33.3,33.4,"epipelagic",4
33.3,33.6,"epipelagic",4
33.3,33.8,"epipelagic",4
33.3,34,"epipelagic",4
33.3,34.2,"epipelagic",4
33.3,34.4,"epipelagic",4
33.3,34.6,"epipelagic",2
33.3,35.6,"epipelagic",2
33.3,35.8,"epipelagic",2
33.3,36,"epipelagic",2
33.5,31.4,"epipelagic",2
33.5,31.6,"epipelagic",2
33.5,31.8,"epipelagic",4
33.5,32,"epipelagic",4
33.5,32.2,"epipelagic",4
33.5,32.4,"epipelagic",4
33.5,32.6,"epipelagic",4
33.5,32.8,"epipelagic",4
33.5,33,"epipelagic",4
33.5,33.2,"epipelagic",4
33.5,33.4,"epipelagic",4
33.5,33.6,"epipelagic",4
33.5,33.8,"epipelagic",4
33.5,34,"epipelagic",4
33.5,34.2,"epipelagic",4
33.5,34.4,"epipelagic",2
33.5,34.6,"epipelagic",2
33.5,35.6,"epipelagic",2
33.5,35.8,"epipelagic",2
33.5,36,"epipelagic",2
33.7,31.4,"epipelagic",2
33.7,31.6,"epipelagic",2
33.7,31.8,"epipelagic",2
33.7,32,"epipelagic",4
33.7,32.2,"epipelagic",4
33.7,32.4,"epipelagic",4
33.7,32.6,"epipelagic",4
33.7,32.8,"epipelagic",4
33.7,33,"epipelagic",4
33.7,33.2,"epipelagic",4
33.7,33.4,"epipelagic",4
33.7,33.6,"epipelagic",4
33.7,33.8,"epipelagic",2
33.7,34,"epipelagic",2
33.7,34.2,"epipelagic",2
33.7,34.4,"epipelagic",2
33.7,34.6,"epipelagic",2
33.7,35.6,"epipelagic",2
33.7,35.8,"epipelagic",2
33.7,36,"epipelagic",2
33.9,31.4,"epipelagic",2
33.9,31.6,"epipelagic",11
33.9,31.8,"epipelagic",2
33.9,32,"epipelagic",4
33.9,32.2,"epipelagic",4
33.9,32.4,"epipelagic",4
33.9,32.6,"epipelagic",4
33.9,32.8,"epipelagic",4
33.9,33,"epipelagic",4
33.9,33.2,"epipelagic",4
33.9,33.4,"epipelagic",4
33.9,33.6,"epipelagic",4
33.9,33.8,"epipelagic",2
33.9,34,"epipelagic",2
33.9,34.2,"epipelagic",2
33.9,34.4,"epipelagic",4
33.9,34.6,"epipelagic",4
33.9,34.8,"epipelagic",5
33.9,35.6,"epipelagic",2
33.9,35.8,"epipelagic",2
33.9,36,"epipelagic",2
34.1,31.4,"epipelagic",2
34.1,31.6,"epipelagic",11
34.1,31.8,"epipelagic",2
34.1,32,"epipelagic",4
34.1,32.2,"epipelagic",4
34.1,32.4,"epipelagic",4
34.1,32.6,"epipelagic",4
34.1,32.8,"epipelagic",4
34.1,33,"epipelagic",4
34.1,33.2,"epipelagic",4
34.1,33.4,"epipelagic",4
34.1,33.6,"epipelagic",4
34.1,33.8,"epipelagic",2
34.1,34,"epipelagic",2
34.1,34.2,"epipelagic",2
34.1,34.4,"epipelagic",4
34.1,34.6,"epipelagic",4
34.1,34.8,"epipelagic",5
34.1,35.2,"epipelagic",5
34.1,35.8,"epipelagic",4
34.1,36,"epipelagic",4
34.1,36.2,"epipelagic",2
34.3,31.6,"epipelagic",2
34.3,31.8,"epipelagic",2
34.3,32,"epipelagic",4
34.3,32.2,"epipelagic",4
34.3,32.4,"epipelagic",4
34.3,32.6,"epipelagic",4
34.3,32.8,"epipelagic",4
34.3,33,"epipelagic",4
34.3,33.2,"epipelagic",4
34.3,33.4,"epipelagic",4
34.3,33.6,"epipelagic",4
34.3,33.8,"epipelagic",2
34.3,34,"epipelagic",4
34.3,34.2,"epipelagic",4
34.3,34.4,"epipelagic",4
34.3,34.6,"epipelagic",4
34.3,34.8,"epipelagic",2
34.3,35,"epipelagic",2
34.3,35.2,"epipelagic",2
34.3,35.8,"epipelagic",4
34.3,36,"epipelagic",4
34.3,36.2,"epipelagic",2
34.3,36.4,"epipelagic",2
34.5,31.8,"epipelagic",2
34.5,32,"epipelagic",2
34.5,32.2,"epipelagic",4
34.5,32.4,"epipelagic",4
34.5,32.6,"epipelagic",4
34.5,32.8,"epipelagic",4
34.5,33,"epipelagic",4
34.5,33.2,"epipelagic",4
34.5,33.4,"epipelagic",4
34.5,33.6,"epipelagic",4
34.5,33.8,"epipelagic",4
34.5,34,"epipelagic",4
34.5,34.2,"epipelagic",4
34.5,34.4,"epipelagic",4
34.5,34.6,"epipelagic",4
34.5,34.8,"epipelagic",4
34.5,35,"epipelagic",4
34.5,35.2,"epipelagic",4
34.5,35.4,"epipelagic",4
34.5,35.8,"epipelagic",4
34.5,36,"epipelagic",4
34.5,36.2,"epipelagic",2
34.5,36.4,"epipelagic",5
34.7,32.4,"epipelagic",2
34.7,32.6,"epipelagic",2
34.7,32.8,"epipelagic",2
34.7,33,"epipelagic",4
34.7,33.2,"epipelagic",4
34.7,33.4,"epipelagic",4
34.7,33.6,"epipelagic",4
34.7,33.8,"epipelagic",4
34.7,34,"epipelagic",4
34.7,34.2,"epipelagic",4
34.7,34.4,"epipelagic",4
34.7,34.6,"epipelagic",4
34.7,34.8,"epipelagic",4
34.7,35,"epipelagic",4
34.7,35.2,"epipelagic",4
34.7,35.4,"epipelagic",4
34.7,35.6,"epipelagic",4
34.7,35.8,"epipelagic",4
34.7,36,"epipelagic",4
34.7,36.2,"epipelagic",2
34.7,36.4,"epipelagic",2
34.7,36.6,"epipelagic",2
34.9,33,"epipelagic",2
34.9,33.2,"epipelagic",2
34.9,33.4,"epipelagic",4
34.9,33.6,"epipelagic",4
34.9,33.8,"epipelagic",4
34.9,34,"epipelagic",2
34.9,34.2,"epipelagic",4
34.9,34.4,"epipelagic",4
34.9,34.6,"epipelagic",4
34.9,34.8,"epipelagic",4
34.9,35,"epipelagic",4
34.9,35.2,"epipelagic",4
34.9,35.4,"epipelagic",4
34.9,35.6,"epipelagic",4
34.9,35.8,"epipelagic",4
34.9,36,"epipelagic",4
34.9,36.2,"epipelagic",2
34.9,36.4,"epipelagic",2
34.9,36.6,"epipelagic",2
35.1,33.4,"epipelagic",2
35.1,33.6,"epipelagic",2
35.1,33.8,"epipelagic",2
35.1,34,"epipelagic",2
35.1,34.2,"epipelagic",4
35.1,34.4,"epipelagic",4
35.1,34.6,"epipelagic",4
35.1,34.8,"epipelagic",4
35.1,35,"epipelagic",4
35.1,35.2,"epipelagic",4
35.1,35.4,"epipelagic",4
35.1,35.6,"epipelagic",4
35.1,35.8,"epipelagic",4
35.1,36,"epipelagic",2
35.1,36.2,"epipelagic",2
35.1,36.4,"epipelagic",2
35.3,33.8,"epipelagic",2
35.3,34,"epipelagic",2
35.3,34.2,"epipelagic",4
35.3,34.4,"epipelagic",4
35.3,34.6,"epipelagic",4
35.3,34.8,"epipelagic",4
35.3,35,"epipelagic",4
35.3,35.2,"epipelagic",4
35.3,35.4,"epipelagic",4
35.3,35.6,"epipelagic",4
35.3,35.8,"epipelagic",2
35.3,36,"epipelagic",11
35.3,36.2,"epipelagic",2
35.3,36.4,"epipelagic",2
35.5,34,"epipelagic",2
35.5,34.2,"epipelagic",2
35.5,34.4,"epipelagic",2
35.5,34.6,"epipelagic",4
35.5,34.8,"epipelagic",4
35.5,35,"epipelagic",4
35.5,35.2,"epipelagic",4
35.5,35.4,"epipelagic",4
35.5,35.6,"epipelagic",4
35.5,35.8,"epipelagic",11
35.5,36,"epipelagic",2
35.5,36.2,"epipelagic",2
35.5,36.4,"epipelagic",2
35.7,34.6,"epipelagic",2
35.7,34.8,"epipelagic",4
35.7,35,"epipelagic",4
35.7,35.2,"epipelagic",2
35.7,35.4,"epipelagic",2
35.7,35.8,"epipelagic",2
35.7,36,"epipelagic",2
35.7,36.2,"epipelagic",2
35.7,36.4,"epipelagic",2
35.9,36.6,"epipelagic",2
-5.1,35.6,"mesopelagic",3
-5.1,35.8,"mesopelagic",1
-5.1,36,"mesopelagic",1
-5.1,36.2,"mesopelagic",1
-4.9,35.6,"mesopelagic",1
-4.9,35.8,"mesopelagic",1
-4.9,36,"mesopelagic",1
-4.9,36.2,"mesopelagic",1
-4.9,36.4,"mesopelagic",1
-4.7,35.4,"mesopelagic",1
-4.7,35.6,"mesopelagic",1
-4.7,35.8,"mesopelagic",1
-4.7,36,"mesopelagic",1
-4.7,36.2,"mesopelagic",1
-4.5,35.4,"mesopelagic",1
-4.5,35.6,"mesopelagic",1
-4.5,35.8,"mesopelagic",1
-4.5,36,"mesopelagic",1
-4.5,36.2,"mesopelagic",1
-4.5,36.4,"mesopelagic",1
-4.3,35.4,"mesopelagic",3
-4.3,35.6,"mesopelagic",1
-4.3,35.8,"mesopelagic",1
-4.3,36,"mesopelagic",1
-4.3,36.2,"mesopelagic",1
-4.3,36.4,"mesopelagic",1
-4.3,36.6,"mesopelagic",1
-4.1,35.4,"mesopelagic",1
-4.1,35.6,"mesopelagic",1
-4.1,35.8,"mesopelagic",1
-4.1,36,"mesopelagic",1
-4.1,36.2,"mesopelagic",1
-4.1,36.4,"mesopelagic",1
-4.1,36.6,"mesopelagic",1
-3.9,35.4,"mesopelagic",1
-3.9,35.6,"mesopelagic",1
-3.9,35.8,"mesopelagic",1
-3.9,36,"mesopelagic",1
-3.9,36.2,"mesopelagic",1
-3.9,36.4,"mesopelagic",1
-3.9,36.6,"mesopelagic",1
-3.7,35.4,"mesopelagic",3
-3.7,35.6,"mesopelagic",1
-3.7,35.8,"mesopelagic",1
-3.7,36,"mesopelagic",1
-3.7,36.2,"mesopelagic",1
-3.7,36.4,"mesopelagic",1
-3.7,36.6,"mesopelagic",1
-3.5,35.4,"mesopelagic",1
-3.5,35.6,"mesopelagic",1
-3.5,35.8,"mesopelagic",1
-3.5,36,"mesopelagic",1
-3.5,36.2,"mesopelagic",1
-3.5,36.4,"mesopelagic",1
-3.3,35.4,"mesopelagic",1
-3.3,35.6,"mesopelagic",1
-3.3,35.8,"mesopelagic",1
-3.3,36,"mesopelagic",1
-3.3,36.2,"mesopelagic",1
-3.3,36.4,"mesopelagic",1
-3.3,36.6,"mesopelagic",1
-3.1,35.6,"mesopelagic",1
-3.1,35.8,"mesopelagic",1
-3.1,36,"mesopelagic",1
-3.1,36.2,"mesopelagic",1
-3.1,36.4,"mesopelagic",1
-3.1,36.6,"mesopelagic",1
-2.9,35.6,"mesopelagic",1
-2.9,35.8,"mesopelagic",1
-2.9,36,"mesopelagic",3
-2.9,36.2,"mesopelagic",1
-2.9,36.4,"mesopelagic",1
-2.9,36.6,"mesopelagic",1
-2.7,35.4,"mesopelagic",1
-2.7,35.6,"mesopelagic",1
-2.7,35.8,"mesopelagic",1
-2.7,36,"mesopelagic",1
-2.7,36.2,"mesopelagic",1
-2.7,36.4,"mesopelagic",1
-2.5,35.4,"mesopelagic",1
-2.5,35.6,"mesopelagic",1
-2.5,35.8,"mesopelagic",1
-2.5,36,"mesopelagic",1
-2.5,36.2,"mesopelagic",1
-2.5,36.4,"mesopelagic",1
-2.5,36.6,"mesopelagic",1
-2.3,35.4,"mesopelagic",1
-2.3,35.6,"mesopelagic",1
-2.3,35.8,"mesopelagic",1
-2.3,36,"mesopelagic",1
-2.3,36.2,"mesopelagic",1
-2.3,36.4,"mesopelagic",1
-2.3,36.6,"mesopelagic",1
-2.1,35.2,"mesopelagic",11
-2.1,35.4,"mesopelagic",1
-2.1,35.6,"mesopelagic",1
-2.1,35.8,"mesopelagic",1
-2.1,36,"mesopelagic",1
-2.1,36.2,"mesopelagic",1
-2.1,36.4,"mesopelagic",1
-2.1,36.6,"mesopelagic",1
-1.9,35.2,"mesopelagic",11
-1.9,35.4,"mesopelagic",1
-1.9,35.6,"mesopelagic",1
-1.9,35.8,"mesopelagic",1
-1.9,36,"mesopelagic",1
-1.9,36.2,"mesopelagic",1
-1.9,36.4,"mesopelagic",1
-1.9,36.6,"mesopelagic",1
-1.9,36.8,"mesopelagic",1
-1.7,35.4,"mesopelagic",1
-1.7,35.6,"mesopelagic",1
-1.7,35.8,"mesopelagic",1
-1.7,36,"mesopelagic",1
-1.7,36.2,"mesopelagic",1
-1.7,36.4,"mesopelagic",1
-1.7,36.6,"mesopelagic",1
-1.7,36.8,"mesopelagic",1
-1.7,37,"mesopelagic",1
-1.5,35.6,"mesopelagic",1
-1.5,35.8,"mesopelagic",1
-1.5,36,"mesopelagic",1
-1.5,36.2,"mesopelagic",1
-1.5,36.4,"mesopelagic",1
-1.5,36.6,"mesopelagic",1
-1.5,36.8,"mesopelagic",1
-1.5,37,"mesopelagic",1
-1.5,37.2,"mesopelagic",1
-1.3,35.6,"mesopelagic",1
-1.3,35.8,"mesopelagic",1
-1.3,36,"mesopelagic",1
-1.3,36.2,"mesopelagic",1
-1.3,36.4,"mesopelagic",1
-1.3,36.6,"mesopelagic",1
-1.3,36.8,"mesopelagic",1
-1.3,37,"mesopelagic",1
-1.3,37.2,"mesopelagic",1
-1.3,37.4,"mesopelagic",1
-1.1,36,"mesopelagic",1
-1.1,36.2,"mesopelagic",1
-1.1,36.4,"mesopelagic",1
-1.1,36.6,"mesopelagic",1
-1.1,36.8,"mesopelagic",1
-1.1,37,"mesopelagic",1
-1.1,37.2,"mesopelagic",1
-1.1,37.4,"mesopelagic",1
-0.9,36,"mesopelagic",1
-0.9,36.2,"mesopelagic",1
-0.9,36.4,"mesopelagic",1
-0.9,36.6,"mesopelagic",1
-0.9,36.8,"mesopelagic",1
-0.9,37,"mesopelagic",1
-0.9,37.2,"mesopelagic",1
-0.9,37.4,"mesopelagic",1
-0.7,36,"mesopelagic",1
-0.7,36.2,"mesopelagic",1
-0.7,36.4,"mesopelagic",1
-0.7,36.6,"mesopelagic",1
-0.7,36.8,"mesopelagic",1
-0.7,37,"mesopelagic",1
-0.7,37.2,"mesopelagic",1
-0.7,37.4,"mesopelagic",1
-0.5,36,"mesopelagic",1
-0.5,36.2,"mesopelagic",1
-0.5,36.4,"mesopelagic",1
-0.5,36.6,"mesopelagic",1
-0.5,36.8,"mesopelagic",1
-0.5,37,"mesopelagic",1
-0.5,37.2,"mesopelagic",1
-0.5,37.4,"mesopelagic",1
-0.5,37.6,"mesopelagic",1
-0.5,37.8,"mesopelagic",6
-0.5,38,"mesopelagic",1
-0.3,36.2,"mesopelagic",1
-0.3,36.4,"mesopelagic",1
-0.3,36.6,"mesopelagic",1
-0.3,36.8,"mesopelagic",1
-0.3,37,"mesopelagic",1
-0.3,37.2,"mesopelagic",1
-0.3,37.4,"mesopelagic",1
-0.3,37.6,"mesopelagic",1
-0.3,37.8,"mesopelagic",8
-0.3,38,"mesopelagic",1
-0.3,38.2,"mesopelagic",6
-0.1,36,"mesopelagic",3
-0.1,36.2,"mesopelagic",1
-0.1,36.4,"mesopelagic",1
-0.1,36.6,"mesopelagic",1
-0.1,36.8,"mesopelagic",1
-0.1,37,"mesopelagic",1
-0.1,37.2,"mesopelagic",1
-0.1,37.4,"mesopelagic",1
-0.1,37.6,"mesopelagic",1
-0.1,37.8,"mesopelagic",8
-0.1,38,"mesopelagic",1
-0.1,38.2,"mesopelagic",6
-0.1,38.4,"mesopelagic",6
-0.1,39.2,"mesopelagic",NA
-0.1,39.4,"mesopelagic",NA
-0.1,39.6,"mesopelagic",NA
0.1,36.2,"mesopelagic",1
0.1,36.4,"mesopelagic",1
0.1,36.6,"mesopelagic",1
0.1,36.8,"mesopelagic",1
0.1,37,"mesopelagic",1
0.1,37.2,"mesopelagic",1
0.1,37.4,"mesopelagic",1
0.1,37.6,"mesopelagic",1
0.1,37.8,"mesopelagic",1
0.1,38,"mesopelagic",1
0.1,38.2,"mesopelagic",4
0.1,38.4,"mesopelagic",6
0.1,39,"mesopelagic",NA
0.1,39.2,"mesopelagic",4
0.1,39.4,"mesopelagic",8
0.1,39.6,"mesopelagic",6
0.1,39.8,"mesopelagic",6
0.3,36.4,"mesopelagic",1
0.3,36.6,"mesopelagic",1
0.3,36.8,"mesopelagic",1
0.3,37,"mesopelagic",1
0.3,37.2,"mesopelagic",1
0.3,37.4,"mesopelagic",1
0.3,37.6,"mesopelagic",1
0.3,37.8,"mesopelagic",1
0.3,38,"mesopelagic",8
0.3,38.2,"mesopelagic",8
0.3,38.4,"mesopelagic",6
0.3,38.6,"mesopelagic",6
0.3,39,"mesopelagic",6
0.3,39.2,"mesopelagic",8
0.3,39.4,"mesopelagic",8
0.3,39.6,"mesopelagic",8
0.3,39.8,"mesopelagic",6
0.3,40,"mesopelagic",NA
0.5,36.4,"mesopelagic",1
0.5,36.6,"mesopelagic",1
0.5,36.8,"mesopelagic",1
0.5,37,"mesopelagic",1
0.5,37.2,"mesopelagic",1
0.5,37.4,"mesopelagic",1
0.5,37.6,"mesopelagic",1
0.5,37.8,"mesopelagic",8
0.5,38,"mesopelagic",8
0.5,38.2,"mesopelagic",8
0.5,38.4,"mesopelagic",8
0.5,38.6,"mesopelagic",4
0.5,38.8,"mesopelagic",8
0.5,39,"mesopelagic",8
0.5,39.2,"mesopelagic",8
0.5,39.4,"mesopelagic",8
0.5,39.6,"mesopelagic",1
0.5,39.8,"mesopelagic",6
0.5,40,"mesopelagic",6
0.5,40.2,"mesopelagic",NA
0.7,36.6,"mesopelagic",1
0.7,36.8,"mesopelagic",1
0.7,37,"mesopelagic",1
0.7,37.2,"mesopelagic",1
0.7,37.4,"mesopelagic",1
0.7,37.6,"mesopelagic",1
0.7,37.8,"mesopelagic",8
0.7,38,"mesopelagic",8
0.7,38.2,"mesopelagic",8
0.7,38.4,"mesopelagic",8
0.7,38.6,"mesopelagic",8
0.7,38.8,"mesopelagic",8
0.7,39,"mesopelagic",8
0.7,39.2,"mesopelagic",8
0.7,39.4,"mesopelagic",8
0.7,39.6,"mesopelagic",8
0.7,39.8,"mesopelagic",6
0.7,40,"mesopelagic",6
0.7,40.2,"mesopelagic",6
0.7,40.4,"mesopelagic",NA
0.9,36.6,"mesopelagic",1
0.9,36.8,"mesopelagic",1
0.9,37,"mesopelagic",1
0.9,37.2,"mesopelagic",1
0.9,37.4,"mesopelagic",1
0.9,37.6,"mesopelagic",1
0.9,37.8,"mesopelagic",8
0.9,38,"mesopelagic",8
0.9,38.2,"mesopelagic",8
0.9,38.4,"mesopelagic",8
0.9,38.6,"mesopelagic",8
0.9,38.8,"mesopelagic",8
0.9,39,"mesopelagic",8
0.9,39.2,"mesopelagic",8
0.9,39.4,"mesopelagic",8
0.9,39.6,"mesopelagic",8
0.9,39.8,"mesopelagic",1
0.9,40,"mesopelagic",6
0.9,40.2,"mesopelagic",NA
0.9,40.4,"mesopelagic",6
1.1,36.6,"mesopelagic",1
1.1,36.8,"mesopelagic",1
1.1,37,"mesopelagic",1
1.1,37.2,"mesopelagic",1
1.1,37.4,"mesopelagic",1
1.1,37.6,"mesopelagic",1
1.1,37.8,"mesopelagic",8
1.1,38,"mesopelagic",8
1.1,38.2,"mesopelagic",8
1.1,38.4,"mesopelagic",8
1.1,38.6,"mesopelagic",6
1.1,38.8,"mesopelagic",6
1.1,39,"mesopelagic",6
1.1,39.2,"mesopelagic",8
1.1,39.4,"mesopelagic",8
1.1,39.6,"mesopelagic",8
1.1,39.8,"mesopelagic",1
1.1,40,"mesopelagic",1
1.1,40.2,"mesopelagic",6
1.1,40.4,"mesopelagic",6
1.1,40.6,"mesopelagic",6
1.1,40.8,"mesopelagic",6
1.3,36.8,"mesopelagic",1
1.3,37,"mesopelagic",1
1.3,37.2,"mesopelagic",1
1.3,37.4,"mesopelagic",1
1.3,37.6,"mesopelagic",8
1.3,37.8,"mesopelagic",8
1.3,38,"mesopelagic",8
1.3,38.2,"mesopelagic",8
1.3,38.4,"mesopelagic",8
1.3,39.2,"mesopelagic",4
1.3,39.4,"mesopelagic",8
1.3,39.6,"mesopelagic",8
1.3,39.8,"mesopelagic",1
1.3,40,"mesopelagic",1
1.3,40.2,"mesopelagic",1
1.3,40.4,"mesopelagic",6
1.3,40.6,"mesopelagic",6
1.3,40.8,"mesopelagic",6
1.3,41,"mesopelagic",6
1.5,36.8,"mesopelagic",1
1.5,37,"mesopelagic",1
1.5,37.2,"mesopelagic",1
1.5,37.4,"mesopelagic",1
1.5,37.6,"mesopelagic",8
1.5,37.8,"mesopelagic",8
1.5,38,"mesopelagic",8
1.5,38.2,"mesopelagic",8
1.5,38.4,"mesopelagic",8
1.5,39.4,"mesopelagic",8
1.5,39.6,"mesopelagic",8
1.5,39.8,"mesopelagic",1
1.5,40,"mesopelagic",1
1.5,40.2,"mesopelagic",1
1.5,40.4,"mesopelagic",1
1.5,40.6,"mesopelagic",1
1.5,40.8,"mesopelagic",1
1.5,41,"mesopelagic",6
1.7,36.8,"mesopelagic",1
1.7,37,"mesopelagic",1
1.7,37.2,"mesopelagic",1
1.7,37.4,"mesopelagic",8
1.7,37.6,"mesopelagic",8
1.7,37.8,"mesopelagic",8
1.7,38,"mesopelagic",8
1.7,38.2,"mesopelagic",8
1.7,38.4,"mesopelagic",8
1.7,38.6,"mesopelagic",8
1.7,38.8,"mesopelagic",4
1.7,39.2,"mesopelagic",4
1.7,39.4,"mesopelagic",8
1.7,39.6,"mesopelagic",1
1.7,39.8,"mesopelagic",1
1.7,40,"mesopelagic",1
1.7,40.2,"mesopelagic",1
1.7,40.4,"mesopelagic",1
1.7,40.6,"mesopelagic",1
1.7,40.8,"mesopelagic",1
1.7,41,"mesopelagic",1
1.9,36.8,"mesopelagic",8
1.9,37,"mesopelagic",1
1.9,37.2,"mesopelagic",8
1.9,37.4,"mesopelagic",8
1.9,37.6,"mesopelagic",8
1.9,37.8,"mesopelagic",8
1.9,38,"mesopelagic",8
1.9,38.2,"mesopelagic",8
1.9,38.4,"mesopelagic",8
1.9,38.6,"mesopelagic",8
1.9,38.8,"mesopelagic",4
1.9,39,"mesopelagic",8
1.9,39.2,"mesopelagic",8
1.9,39.4,"mesopelagic",8
1.9,39.6,"mesopelagic",1
1.9,39.8,"mesopelagic",1
1.9,40,"mesopelagic",8
1.9,40.2,"mesopelagic",1
1.9,40.4,"mesopelagic",1
1.9,40.6,"mesopelagic",1
1.9,40.8,"mesopelagic",1
1.9,41,"mesopelagic",1
2.1,36.8,"mesopelagic",8
2.1,37,"mesopelagic",1
2.1,37.2,"mesopelagic",8
2.1,37.4,"mesopelagic",8
2.1,37.6,"mesopelagic",8
2.1,37.8,"mesopelagic",8
2.1,38,"mesopelagic",8
2.1,38.2,"mesopelagic",8
2.1,38.4,"mesopelagic",4
2.1,38.6,"mesopelagic",8
2.1,38.8,"mesopelagic",8
2.1,39,"mesopelagic",8
2.1,39.2,"mesopelagic",8
2.1,39.4,"mesopelagic",4
2.1,39.6,"mesopelagic",6
2.1,39.8,"mesopelagic",1
2.1,40,"mesopelagic",8
2.1,40.2,"mesopelagic",1
2.1,40.4,"mesopelagic",1
2.1,40.6,"mesopelagic",8
2.1,40.8,"mesopelagic",1
2.1,41,"mesopelagic",1
2.3,36.8,"mesopelagic",8
2.3,37,"mesopelagic",8
2.3,37.2,"mesopelagic",8
2.3,37.4,"mesopelagic",8
2.3,37.6,"mesopelagic",8
2.3,37.8,"mesopelagic",8
2.3,38,"mesopelagic",4
2.3,38.2,"mesopelagic",4
2.3,38.4,"mesopelagic",4
2.3,38.6,"mesopelagic",8
2.3,38.8,"mesopelagic",8
2.3,39,"mesopelagic",8
2.3,39.2,"mesopelagic",8
2.3,39.4,"mesopelagic",6
2.3,39.8,"mesopelagic",1
2.3,40,"mesopelagic",8
2.3,40.2,"mesopelagic",1
2.3,40.4,"mesopelagic",1
2.3,40.6,"mesopelagic",1
2.3,40.8,"mesopelagic",1
2.3,41,"mesopelagic",1
2.3,41.2,"mesopelagic",1
2.5,36.8,"mesopelagic",8
2.5,37,"mesopelagic",8
2.5,37.2,"mesopelagic",8
2.5,37.4,"mesopelagic",4
2.5,37.6,"mesopelagic",4
2.5,37.8,"mesopelagic",4
2.5,38,"mesopelagic",4
2.5,38.2,"mesopelagic",4
2.5,38.4,"mesopelagic",8
2.5,38.6,"mesopelagic",8
2.5,38.8,"mesopelagic",6
2.5,39,"mesopelagic",4
2.5,39.2,"mesopelagic",4
2.5,39.8,"mesopelagic",6
2.5,40,"mesopelagic",1
2.5,40.2,"mesopelagic",1
2.5,40.4,"mesopelagic",1
2.5,40.6,"mesopelagic",1
2.5,40.8,"mesopelagic",1
2.5,41,"mesopelagic",1
2.5,41.2,"mesopelagic",1
2.5,41.4,"mesopelagic",6
2.7,36.8,"mesopelagic",3
2.7,37,"mesopelagic",4
2.7,37.2,"mesopelagic",2
2.7,37.4,"mesopelagic",4
2.7,37.6,"mesopelagic",4
2.7,37.8,"mesopelagic",4
2.7,38,"mesopelagic",4
2.7,38.2,"mesopelagic",4
2.7,38.4,"mesopelagic",8
2.7,38.6,"mesopelagic",8
2.7,38.8,"mesopelagic",8
2.7,39,"mesopelagic",6
2.7,39.2,"mesopelagic",6
2.7,40,"mesopelagic",1
2.7,40.2,"mesopelagic",1
2.7,40.4,"mesopelagic",1
2.7,40.6,"mesopelagic",1
2.7,40.8,"mesopelagic",1
2.7,41,"mesopelagic",1
2.7,41.2,"mesopelagic",1
2.7,41.4,"mesopelagic",1
2.9,37,"mesopelagic",4
2.9,37.2,"mesopelagic",2
2.9,37.4,"mesopelagic",2
2.9,37.6,"mesopelagic",4
2.9,37.8,"mesopelagic",4
2.9,38,"mesopelagic",4
2.9,38.2,"mesopelagic",4
2.9,38.4,"mesopelagic",8
2.9,38.6,"mesopelagic",8
2.9,38.8,"mesopelagic",4
2.9,39,"mesopelagic",4
2.9,40.2,"mesopelagic",1
2.9,40.4,"mesopelagic",1
2.9,40.6,"mesopelagic",1
2.9,40.8,"mesopelagic",1
2.9,41,"mesopelagic",1
2.9,41.2,"mesopelagic",1
2.9,41.4,"mesopelagic",1
2.9,41.6,"mesopelagic",1
3.1,37,"mesopelagic",2
3.1,37.2,"mesopelagic",2
3.1,37.4,"mesopelagic",2
3.1,37.6,"mesopelagic",2
3.1,37.8,"mesopelagic",4
3.1,38,"mesopelagic",4
3.1,38.2,"mesopelagic",4
3.1,38.4,"mesopelagic",8
3.1,38.6,"mesopelagic",8
3.1,38.8,"mesopelagic",8
3.1,39,"mesopelagic",4
3.1,40.2,"mesopelagic",1
3.1,40.4,"mesopelagic",1
3.1,40.6,"mesopelagic",1
3.1,40.8,"mesopelagic",1
3.1,41,"mesopelagic",1
3.1,41.2,"mesopelagic",1
3.1,41.4,"mesopelagic",1
3.1,41.6,"mesopelagic",1
3.3,37,"mesopelagic",4
3.3,37.2,"mesopelagic",2
3.3,37.4,"mesopelagic",4
3.3,37.6,"mesopelagic",4
3.3,37.8,"mesopelagic",4
3.3,38,"mesopelagic",4
3.3,38.2,"mesopelagic",4
3.3,38.4,"mesopelagic",8
3.3,38.6,"mesopelagic",8
3.3,38.8,"mesopelagic",8
3.3,39,"mesopelagic",4
3.3,39.2,"mesopelagic",4
3.3,40.2,"mesopelagic",8
3.3,40.4,"mesopelagic",1
3.3,40.6,"mesopelagic",1
3.3,40.8,"mesopelagic",1
3.3,41,"mesopelagic",1
3.3,41.2,"mesopelagic",1
3.3,41.4,"mesopelagic",1
3.3,41.6,"mesopelagic",1
3.3,41.8,"mesopelagic",6
3.3,42.6,"mesopelagic",6
3.3,42.8,"mesopelagic",NA
3.3,43,"mesopelagic",NA
3.5,37,"mesopelagic",4
3.5,37.2,"mesopelagic",4
3.5,37.4,"mesopelagic",4
3.5,37.6,"mesopelagic",4
3.5,37.8,"mesopelagic",4
3.5,38,"mesopelagic",4
3.5,38.2,"mesopelagic",4
3.5,38.4,"mesopelagic",8
3.5,38.6,"mesopelagic",8
3.5,38.8,"mesopelagic",8
3.5,39,"mesopelagic",8
3.5,39.2,"mesopelagic",8
3.5,39.4,"mesopelagic",8
3.5,40,"mesopelagic",6
3.5,40.2,"mesopelagic",8
3.5,40.4,"mesopelagic",8
