"lon","lat","layer","trophic","ecoregion"
31.1,31.8,"all","all",19
31.1,32,"all","all",1
31.1,32.2,"all","all",15
31.1,32.4,"all","all",15
31.1,32.6,"all","all",15
31.1,32.8,"all","all",15
31.1,33,"all","all",15
31.1,33.2,"all","all",15
31.1,33.4,"all","all",15
31.1,33.6,"all","all",15
31.1,33.8,"all","all",15
31.1,34,"all","all",15
31.1,34.2,"all","all",15
31.1,34.4,"all","all",15
31.1,34.6,"all","all",15
31.1,34.8,"all","all",15
31.1,35,"all","all",14
31.1,35.2,"all","all",14
31.1,35.4,"all","all",17
31.1,35.6,"all","all",17
31.1,35.8,"all","all",17
31.1,36,"all","all",17
31.1,36.2,"all","all",17
31.1,36.4,"all","all",17
31.1,36.6,"all","all",17
31.3,31.8,"all","all",19
31.3,32,"all","all",1
31.3,32.2,"all","all",15
31.3,32.4,"all","all",15
31.3,32.6,"all","all",15
31.3,32.8,"all","all",15
31.3,33,"all","all",15
31.3,33.2,"all","all",15
31.3,33.4,"all","all",15
31.3,33.6,"all","all",15
31.3,33.8,"all","all",15
31.3,34,"all","all",15
31.3,34.2,"all","all",15
31.3,34.4,"all","all",15
31.3,34.6,"all","all",15
31.3,34.8,"all","all",15
31.3,35,"all","all",14
31.3,35.2,"all","all",14
31.3,35.4,"all","all",17
31.3,35.6,"all","all",17
31.3,35.8,"all","all",17
31.3,36,"all","all",17
31.3,36.2,"all","all",17
31.3,36.4,"all","all",17
31.3,36.6,"all","all",17
31.5,31.6,"all","all",19
31.5,31.8,"all","all",16
31.5,32,"all","all",1
31.5,32.2,"all","all",15
31.5,32.4,"all","all",15
31.5,32.6,"all","all",15
31.5,32.8,"all","all",15
31.5,33,"all","all",15
31.5,33.2,"all","all",15
31.5,33.4,"all","all",15
31.5,33.6,"all","all",15
31.5,33.8,"all","all",15
31.5,34,"all","all",15
31.5,34.2,"all","all",15
31.5,34.4,"all","all",15
31.5,34.6,"all","all",15
31.5,34.8,"all","all",15
31.5,35,"all","all",15
31.5,35.2,"all","all",14
31.5,35.4,"all","all",17
31.5,35.6,"all","all",17
31.5,35.8,"all","all",17
31.5,36,"all","all",17
31.5,36.2,"all","all",17
31.5,36.4,"all","all",17
31.5,36.6,"all","all",17
31.7,31.6,"all","all",19
31.7,31.8,"all","all",16
31.7,32,"all","all",6
31.7,32.2,"all","all",15
31.7,32.4,"all","all",15
31.7,32.6,"all","all",15
31.7,32.8,"all","all",15
31.7,33,"all","all",15
31.7,33.2,"all","all",15
31.7,33.4,"all","all",15
31.7,33.6,"all","all",15
31.7,33.8,"all","all",15
31.7,34,"all","all",15
31.7,34.2,"all","all",15
31.7,34.4,"all","all",15
31.7,34.6,"all","all",15
31.7,34.8,"all","all",15
31.7,35,"all","all",15
31.7,35.2,"all","all",15
31.7,35.4,"all","all",14
31.7,35.6,"all","all",17
31.7,35.8,"all","all",17
31.7,36,"all","all",17
31.7,36.2,"all","all",17
31.7,36.4,"all","all",17
31.9,31.8,"all","all",16
31.9,32,"all","all",5
31.9,32.2,"all","all",15
31.9,32.4,"all","all",15
31.9,32.6,"all","all",15
31.9,32.8,"all","all",15
31.9,33,"all","all",15
31.9,33.2,"all","all",15
31.9,33.4,"all","all",15
31.9,33.6,"all","all",15
31.9,33.8,"all","all",15
31.9,34,"all","all",15
31.9,34.2,"all","all",15
31.9,34.4,"all","all",15
31.9,34.6,"all","all",15
31.9,34.8,"all","all",15
31.9,35,"all","all",15
31.9,35.2,"all","all",15
31.9,35.4,"all","all",14
31.9,35.6,"all","all",14
31.9,35.8,"all","all",17
31.9,36,"all","all",17
31.9,36.2,"all","all",17
31.9,36.4,"all","all",17
32.1,31.6,"all","all",19
32.1,31.8,"all","all",16
32.1,32,"all","all",5
32.1,32.2,"all","all",15
32.1,32.4,"all","all",15
32.1,32.6,"all","all",15
32.1,32.8,"all","all",15
32.1,33,"all","all",15
32.1,33.2,"all","all",15
32.1,33.4,"all","all",15
32.1,33.6,"all","all",15
32.1,33.8,"all","all",15
32.1,34,"all","all",15
32.1,34.2,"all","all",15
32.1,34.4,"all","all",15
32.1,34.6,"all","all",15
32.1,34.8,"all","all",15
32.1,35,"all","all",14
32.1,35.2,"all","all",14
32.1,35.4,"all","all",14
32.1,35.6,"all","all",17
32.1,35.8,"all","all",17
32.1,36,"all","all",17
32.1,36.2,"all","all",17
32.3,31.4,"all","all",19
32.3,31.6,"all","all",19
32.3,31.8,"all","all",16
32.3,32,"all","all",15
32.3,32.2,"all","all",15
32.3,32.4,"all","all",15
32.3,32.6,"all","all",15
32.3,32.8,"all","all",15
32.3,33,"all","all",15
32.3,33.2,"all","all",15
32.3,33.4,"all","all",15
32.3,33.6,"all","all",15
32.3,33.8,"all","all",15
32.3,34,"all","all",15
32.3,34.2,"all","all",15
32.3,34.4,"all","all",15
32.3,34.6,"all","all",15
32.3,35.4,"all","all",14
32.3,35.6,"all","all",17
32.3,35.8,"all","all",17
32.3,36,"all","all",17
32.5,31.4,"all","all",19
32.5,31.6,"all","all",19
32.5,31.8,"all","all",5
32.5,32,"all","all",15
32.5,32.2,"all","all",15
32.5,32.4,"all","all",15
32.5,32.6,"all","all",15
32.5,32.8,"all","all",15
32.5,33,"all","all",15
32.5,33.2,"all","all",15
32.5,33.4,"all","all",15
32.5,33.6,"all","all",15
32.5,33.8,"all","all",15
32.5,34,"all","all",15
32.5,34.2,"all","all",15
32.5,34.4,"all","all",15
32.5,34.6,"all","all",18
32.5,35.4,"all","all",17
32.5,35.6,"all","all",17
32.5,35.8,"all","all",17
32.5,36,"all","all",17
32.7,31.2,"all","all",19
32.7,31.4,"all","all",19
32.7,31.6,"all","all",16
32.7,31.8,"all","all",15
32.7,32,"all","all",15
32.7,32.2,"all","all",15
32.7,32.4,"all","all",15
32.7,32.6,"all","all",15
32.7,32.8,"all","all",15
32.7,33,"all","all",15
32.7,33.2,"all","all",15
32.7,33.4,"all","all",15
32.7,33.6,"all","all",15
32.7,33.8,"all","all",6
32.7,34,"all","all",15
32.7,34.2,"all","all",15
32.7,34.4,"all","all",15
32.7,35.4,"all","all",17
32.7,35.6,"all","all",17
32.7,35.8,"all","all",17
32.9,31.4,"all","all",19
32.9,31.6,"all","all",6
32.9,31.8,"all","all",15
32.9,32,"all","all",15
32.9,32.2,"all","all",15
32.9,32.4,"all","all",15
32.9,32.6,"all","all",15
32.9,32.8,"all","all",15
32.9,33,"all","all",15
32.9,33.2,"all","all",15
32.9,33.4,"all","all",15
32.9,33.6,"all","all",15
32.9,33.8,"all","all",15
32.9,34,"all","all",15
32.9,34.2,"all","all",15
32.9,34.4,"all","all",6
32.9,35.6,"all","all",17
32.9,35.8,"all","all",17
33.1,31.4,"all","all",19
33.1,31.6,"all","all",17
33.1,31.8,"all","all",15
33.1,32,"all","all",15
33.1,32.2,"all","all",15
33.1,32.4,"all","all",15
33.1,32.6,"all","all",15
33.1,32.8,"all","all",15
33.1,33,"all","all",15
33.1,33.2,"all","all",15
33.1,33.4,"all","all",15
33.1,33.6,"all","all",15
33.1,33.8,"all","all",15
33.1,34,"all","all",15
33.1,34.2,"all","all",6
33.1,34.4,"all","all",6
33.1,35.6,"all","all",17
33.1,35.8,"all","all",17
33.3,31.4,"all","all",19
33.3,31.6,"all","all",17
33.3,31.8,"all","all",15
33.3,32,"all","all",15
33.3,32.2,"all","all",15
33.3,32.4,"all","all",15
33.3,32.6,"all","all",15
33.3,32.8,"all","all",15
33.3,33,"all","all",15
33.3,33.2,"all","all",15
33.3,33.4,"all","all",15
33.3,33.6,"all","all",6
33.3,33.8,"all","all",18
33.3,34,"all","all",18
33.3,34.2,"all","all",6
33.3,34.4,"all","all",18
33.3,34.6,"all","all",18
33.3,35.6,"all","all",17
33.3,35.8,"all","all",17
33.3,36,"all","all",17
33.5,31.4,"all","all",19
33.5,31.6,"all","all",17
33.5,31.8,"all","all",15
33.5,32,"all","all",15
33.5,32.2,"all","all",15
33.5,32.4,"all","all",15
33.5,32.6,"all","all",15
33.5,32.8,"all","all",15
33.5,33,"all","all",15
33.5,33.2,"all","all",15
33.5,33.4,"all","all",6
33.5,33.6,"all","all",18
33.5,33.8,"all","all",18
33.5,34,"all","all",18
33.5,34.2,"all","all",18
33.5,34.4,"all","all",18
33.5,34.6,"all","all",18
33.5,35.6,"all","all",18
33.5,35.8,"all","all",17
33.5,36,"all","all",17
33.7,31.4,"all","all",16
33.7,31.6,"all","all",17
33.7,31.8,"all","all",15
33.7,32,"all","all",15
33.7,32.2,"all","all",15
33.7,32.4,"all","all",15
33.7,32.6,"all","all",15
33.7,32.8,"all","all",15
33.7,33,"all","all",15
33.7,33.2,"all","all",15
33.7,33.4,"all","all",6
33.7,33.6,"all","all",18
33.7,33.8,"all","all",18
33.7,34,"all","all",18
33.7,34.2,"all","all",18
33.7,34.4,"all","all",18
33.7,34.6,"all","all",18
33.7,35.6,"all","all",18
33.7,35.8,"all","all",18
33.7,36,"all","all",17
33.9,31.4,"all","all",19
33.9,31.6,"all","all",17
33.9,31.8,"all","all",18
33.9,32,"all","all",17
33.9,32.2,"all","all",15
33.9,32.4,"all","all",15
33.9,32.6,"all","all",15
33.9,32.8,"all","all",15
33.9,33,"all","all",15
33.9,33.2,"all","all",15
33.9,33.4,"all","all",6
33.9,33.6,"all","all",18
33.9,33.8,"all","all",18
33.9,34,"all","all",18
33.9,34.2,"all","all",18
33.9,34.4,"all","all",18
33.9,34.6,"all","all",18
33.9,34.8,"all","all",18
33.9,35.6,"all","all",18
33.9,35.8,"all","all",18
33.9,36,"all","all",18
34.1,31.4,"all","all",19
34.1,31.6,"all","all",18
34.1,31.8,"all","all",18
34.1,32,"all","all",18
34.1,32.2,"all","all",18
34.1,32.4,"all","all",18
34.1,32.6,"all","all",18
34.1,32.8,"all","all",18
34.1,33,"all","all",18
34.1,33.2,"all","all",18
34.1,33.4,"all","all",18
34.1,33.6,"all","all",18
34.1,33.8,"all","all",18
34.1,34,"all","all",18
34.1,34.2,"all","all",18
34.1,34.4,"all","all",18
34.1,34.6,"all","all",18
34.1,34.8,"all","all",18
34.1,35.2,"all","all",18
34.1,35.8,"all","all",18
34.1,36,"all","all",18
34.1,36.2,"all","all",18
34.3,31.6,"all","all",19
34.3,31.8,"all","all",18
34.3,32,"all","all",18
34.3,32.2,"all","all",18
34.3,32.4,"all","all",18
34.3,32.6,"all","all",18
34.3,32.8,"all","all",18
34.3,33,"all","all",18
34.3,33.2,"all","all",18
34.3,33.4,"all","all",18
34.3,33.6,"all","all",18
34.3,33.8,"all","all",18
34.3,34,"all","all",18
34.3,34.2,"all","all",18
34.3,34.4,"all","all",18
34.3,34.6,"all","all",18
34.3,34.8,"all","all",18
34.3,35,"all","all",18
34.3,35.2,"all","all",18
34.3,35.8,"all","all",18
34.3,36,"all","all",18
34.3,36.2,"all","all",18
34.3,36.4,"all","all",18
34.5,31.8,"all","all",17
34.5,32,"all","all",18
34.5,32.2,"all","all",18
34.5,32.4,"all","all",18
34.5,32.6,"all","all",18
34.5,32.8,"all","all",18
34.5,33,"all","all",18
34.5,33.2,"all","all",18
34.5,33.4,"all","all",18
34.5,33.6,"all","all",18
34.5,33.8,"all","all",18
34.5,34,"all","all",18
34.5,34.2,"all","all",18
34.5,34.4,"all","all",18
34.5,34.6,"all","all",18
34.5,34.8,"all","all",18
34.5,35,"all","all",18
34.5,35.2,"all","all",18
34.5,35.4,"all","all",18
34.5,35.8,"all","all",18
34.5,36,"all","all",18
34.5,36.2,"all","all",18
34.5,36.4,"all","all",18
34.7,32.4,"all","all",19
34.7,32.6,"all","all",18
34.7,32.8,"all","all",18
34.7,33,"all","all",18
34.7,33.2,"all","all",18
34.7,33.4,"all","all",18
34.7,33.6,"all","all",18
34.7,33.8,"all","all",18
34.7,34,"all","all",18
34.7,34.2,"all","all",18
34.7,34.4,"all","all",18
34.7,34.6,"all","all",18
34.7,34.8,"all","all",18
34.7,35,"all","all",18
34.7,35.2,"all","all",18
34.7,35.4,"all","all",18
34.7,35.6,"all","all",18
34.7,35.8,"all","all",1
34.7,36,"all","all",18
34.7,36.2,"all","all",18
34.7,36.4,"all","all",18
34.7,36.6,"all","all",1
34.9,33,"all","all",18
34.9,33.2,"all","all",18
34.9,33.4,"all","all",18
34.9,33.6,"all","all",18
34.9,33.8,"all","all",18
34.9,34,"all","all",18
34.9,34.2,"all","all",18
34.9,34.4,"all","all",18
34.9,34.6,"all","all",18
34.9,34.8,"all","all",18
34.9,35,"all","all",18
34.9,35.2,"all","all",18
34.9,35.4,"all","all",18
34.9,35.6,"all","all",18
34.9,35.8,"all","all",18
34.9,36,"all","all",18
34.9,36.2,"all","all",18
34.9,36.4,"all","all",1
34.9,36.6,"all","all",16
35.1,33.4,"all","all",18
35.1,33.6,"all","all",18
35.1,33.8,"all","all",18
35.1,34,"all","all",18
35.1,34.2,"all","all",18
35.1,34.4,"all","all",18
35.1,34.6,"all","all",18
35.1,34.8,"all","all",18
35.1,35,"all","all",18
35.1,35.2,"all","all",18
35.1,35.4,"all","all",18
35.1,35.6,"all","all",18
35.1,35.8,"all","all",18
35.1,36,"all","all",18
35.1,36.2,"all","all",18
35.1,36.4,"all","all",16
35.3,33.8,"all","all",18
35.3,34,"all","all",18
35.3,34.2,"all","all",18
35.3,34.4,"all","all",18
35.3,34.6,"all","all",18
35.3,34.8,"all","all",18
35.3,35,"all","all",18
35.3,35.2,"all","all",18
35.3,35.4,"all","all",18
35.3,35.6,"all","all",18
35.3,35.8,"all","all",18
35.3,36,"all","all",18
35.3,36.2,"all","all",18
35.3,36.4,"all","all",1
35.5,34,"all","all",18
35.5,34.2,"all","all",18
35.5,34.4,"all","all",18
35.5,34.6,"all","all",18
35.5,34.8,"all","all",18
35.5,35,"all","all",18
35.5,35.2,"all","all",18
35.5,35.4,"all","all",18
35.5,35.6,"all","all",18
35.5,35.8,"all","all",18
35.5,36,"all","all",18
35.5,36.2,"all","all",18
35.5,36.4,"all","all",18
35.7,34.6,"all","all",18
35.7,34.8,"all","all",18
35.7,35,"all","all",18
35.7,35.2,"all","all",18
35.7,35.4,"all","all",18
35.7,35.8,"all","all",18
35.7,36,"all","all",18
35.7,36.2,"all","all",17
35.7,36.4,"all","all",17
35.9,36.6,"all","all",17
-5.1,35.6,"all contig","all",6
-5.1,35.8,"all contig","all",6
-5.1,36,"all contig","all",6
-5.1,36.2,"all contig","all",6
-4.9,35.6,"all contig","all",6
-4.9,35.8,"all contig","all",6
-4.9,36,"all contig","all",6
-4.9,36.2,"all contig","all",6
-4.9,36.4,"all contig","all",6
-4.7,35.4,"all contig","all",6
-4.7,35.6,"all contig","all",6
-4.7,35.8,"all contig","all",6
-4.7,36,"all contig","all",6
-4.7,36.2,"all contig","all",6
-4.5,35.4,"all contig","all",6
-4.5,35.6,"all contig","all",6
-4.5,35.8,"all contig","all",6
-4.5,36,"all contig","all",6
-4.5,36.2,"all contig","all",6
-4.5,36.4,"all contig","all",6
-4.3,35.4,"all contig","all",10
-4.3,35.6,"all contig","all",6
-4.3,35.8,"all contig","all",6
-4.3,36,"all contig","all",6
-4.3,36.2,"all contig","all",6
-4.3,36.4,"all contig","all",6
-4.3,36.6,"all contig","all",6
-4.1,35.4,"all contig","all",6
-4.1,35.6,"all contig","all",6
-4.1,35.8,"all contig","all",6
-4.1,36,"all contig","all",6
-4.1,36.2,"all contig","all",6
-4.1,36.4,"all contig","all",6
-4.1,36.6,"all contig","all",6
-3.9,35.4,"all contig","all",6
-3.9,35.6,"all contig","all",6
-3.9,35.8,"all contig","all",6
-3.9,36,"all contig","all",6
-3.9,36.2,"all contig","all",6
-3.9,36.4,"all contig","all",6
-3.9,36.6,"all contig","all",6
-3.7,35.4,"all contig","all",6
-3.7,35.6,"all contig","all",6
-3.7,35.8,"all contig","all",6
-3.7,36,"all contig","all",6
-3.7,36.2,"all contig","all",6
-3.7,36.4,"all contig","all",6
-3.7,36.6,"all contig","all",6
-3.5,35.4,"all contig","all",6
-3.5,35.6,"all contig","all",6
-3.5,35.8,"all contig","all",6
-3.5,36,"all contig","all",6
-3.5,36.2,"all contig","all",6
-3.5,36.4,"all contig","all",6
-3.3,35.4,"all contig","all",6
-3.3,35.6,"all contig","all",6
-3.3,35.8,"all contig","all",6
-3.3,36,"all contig","all",6
-3.3,36.2,"all contig","all",6
-3.3,36.4,"all contig","all",6
-3.3,36.6,"all contig","all",6
-3.1,35.6,"all contig","all",6
-3.1,35.8,"all contig","all",6
-3.1,36,"all contig","all",6
-3.1,36.2,"all contig","all",6
-3.1,36.4,"all contig","all",6
-3.1,36.6,"all contig","all",6
-2.9,35.6,"all contig","all",6
-2.9,35.8,"all contig","all",6
-2.9,36,"all contig","all",10
-2.9,36.2,"all contig","all",6
-2.9,36.4,"all contig","all",6
-2.9,36.6,"all contig","all",6
-2.7,35.4,"all contig","all",6
-2.7,35.6,"all contig","all",6
-2.7,35.8,"all contig","all",6
-2.7,36,"all contig","all",6
-2.7,36.2,"all contig","all",8
-2.7,36.4,"all contig","all",6
-2.5,35.4,"all contig","all",6
-2.5,35.6,"all contig","all",6
-2.5,35.8,"all contig","all",6
-2.5,36,"all contig","all",6
-2.5,36.2,"all contig","all",6
-2.5,36.4,"all contig","all",6
-2.5,36.6,"all contig","all",6
-2.3,35.4,"all contig","all",6
-2.3,35.6,"all contig","all",6
-2.3,35.8,"all contig","all",6
-2.3,36,"all contig","all",8
-2.3,36.2,"all contig","all",6
-2.3,36.4,"all contig","all",8
-2.3,36.6,"all contig","all",6
-2.1,35.2,"all contig","all",10
-2.1,35.4,"all contig","all",6
-2.1,35.6,"all contig","all",6
-2.1,35.8,"all contig","all",6
-2.1,36,"all contig","all",8
-2.1,36.2,"all contig","all",8
-2.1,36.4,"all contig","all",8
-2.1,36.6,"all contig","all",6
-1.9,35.2,"all contig","all",12
-1.9,35.4,"all contig","all",6
-1.9,35.6,"all contig","all",6
-1.9,35.8,"all contig","all",6
-1.9,36,"all contig","all",8
-1.9,36.2,"all contig","all",8
-1.9,36.4,"all contig","all",8
-1.9,36.6,"all contig","all",8
-1.9,36.8,"all contig","all",6
-1.7,35.4,"all contig","all",6
-1.7,35.6,"all contig","all",6
-1.7,35.8,"all contig","all",6
-1.7,36,"all contig","all",8
-1.7,36.2,"all contig","all",8
-1.7,36.4,"all contig","all",8
-1.7,36.6,"all contig","all",8
-1.7,36.8,"all contig","all",6
-1.7,37,"all contig","all",8
-1.5,35.6,"all contig","all",6
-1.5,35.8,"all contig","all",6
-1.5,36,"all contig","all",8
-1.5,36.2,"all contig","all",8
-1.5,36.4,"all contig","all",8
-1.5,36.6,"all contig","all",8
-1.5,36.8,"all contig","all",8
-1.5,37,"all contig","all",8
-1.5,37.2,"all contig","all",8
-1.3,35.6,"all contig","all",6
-1.3,35.8,"all contig","all",8
-1.3,36,"all contig","all",8
-1.3,36.2,"all contig","all",12
-1.3,36.4,"all contig","all",12
-1.3,36.6,"all contig","all",8
-1.3,36.8,"all contig","all",12
-1.3,37,"all contig","all",8
-1.3,37.2,"all contig","all",8
-1.3,37.4,"all contig","all",8
-1.1,36,"all contig","all",8
-1.1,36.2,"all contig","all",12
-1.1,36.4,"all contig","all",12
-1.1,36.6,"all contig","all",12
-1.1,36.8,"all contig","all",12
-1.1,37,"all contig","all",12
-1.1,37.2,"all contig","all",8
-1.1,37.4,"all contig","all",8
-0.9,36,"all contig","all",8
-0.9,36.2,"all contig","all",12
-0.9,36.4,"all contig","all",12
-0.9,36.6,"all contig","all",12
-0.9,36.8,"all contig","all",12
-0.9,37,"all contig","all",12
-0.9,37.2,"all contig","all",12
-0.9,37.4,"all contig","all",12
-0.7,36,"all contig","all",8
-0.7,36.2,"all contig","all",12
-0.7,36.4,"all contig","all",12
-0.7,36.6,"all contig","all",12
-0.7,36.8,"all contig","all",12
-0.7,37,"all contig","all",12
-0.7,37.2,"all contig","all",12
-0.7,37.4,"all contig","all",12
-0.5,36,"all contig","all",8
-0.5,36.2,"all contig","all",12
-0.5,36.4,"all contig","all",12
-0.5,36.6,"all contig","all",12
-0.5,36.8,"all contig","all",12
-0.5,37,"all contig","all",12
-0.5,37.2,"all contig","all",12
-0.5,37.4,"all contig","all",12
-0.5,37.6,"all contig","all",6
-0.5,37.8,"all contig","all",10
-0.5,38,"all contig","all",6
-0.3,36.2,"all contig","all",12
-0.3,36.4,"all contig","all",12
-0.3,36.6,"all contig","all",12
-0.3,36.8,"all contig","all",12
-0.3,37,"all contig","all",12
-0.3,37.2,"all contig","all",12
-0.3,37.4,"all contig","all",12
-0.3,37.6,"all contig","all",6
-0.3,37.8,"all contig","all",6
-0.3,38,"all contig","all",8
-0.3,38.2,"all contig","all",10
-0.1,36,"all contig","all",12
-0.1,36.2,"all contig","all",8
-0.1,36.4,"all contig","all",12
-0.1,36.6,"all contig","all",12
-0.1,36.8,"all contig","all",12
-0.1,37,"all contig","all",12
-0.1,37.2,"all contig","all",12
-0.1,37.4,"all contig","all",12
-0.1,37.6,"all contig","all",8
-0.1,37.8,"all contig","all",6
-0.1,38,"all contig","all",8
-0.1,38.2,"all contig","all",10
-0.1,38.4,"all contig","all",10
-0.1,39.2,"all contig","all",10
-0.1,39.4,"all contig","all",10
-0.1,39.6,"all contig","all",10
0.1,36.2,"all contig","all",6
0.1,36.4,"all contig","all",12
0.1,36.6,"all contig","all",12
0.1,36.8,"all contig","all",12
0.1,37,"all contig","all",12
0.1,37.2,"all contig","all",12
0.1,37.4,"all contig","all",12
0.1,37.6,"all contig","all",8
0.1,37.8,"all contig","all",8
0.1,38,"all contig","all",8
0.1,38.2,"all contig","all",10
0.1,38.4,"all contig","all",10
0.1,39,"all contig","all",10
0.1,39.2,"all contig","all",6
0.1,39.4,"all contig","all",8
0.1,39.6,"all contig","all",10
0.1,39.8,"all contig","all",10
0.3,36.4,"all contig","all",8
0.3,36.6,"all contig","all",12
0.3,36.8,"all contig","all",12
0.3,37,"all contig","all",12
0.3,37.2,"all contig","all",12
0.3,37.4,"all contig","all",12
0.3,37.6,"all contig","all",8
0.3,37.8,"all contig","all",8
0.3,38,"all contig","all",8
0.3,38.2,"all contig","all",8
0.3,38.4,"all contig","all",10
0.3,38.6,"all contig","all",10
0.3,39,"all contig","all",10
0.3,39.2,"all contig","all",8
0.3,39.4,"all contig","all",8
0.3,39.6,"all contig","all",8
0.3,39.8,"all contig","all",10
0.3,40,"all contig","all",10
0.5,36.4,"all contig","all",8
0.5,36.6,"all contig","all",12
0.5,36.8,"all contig","all",12
0.5,37,"all contig","all",12
0.5,37.2,"all contig","all",12
0.5,37.4,"all contig","all",12
0.5,37.6,"all contig","all",12
0.5,37.8,"all contig","all",8
0.5,38,"all contig","all",8
0.5,38.2,"all contig","all",8
0.5,38.4,"all contig","all",8
0.5,38.6,"all contig","all",6
0.5,38.8,"all contig","all",8
0.5,39,"all contig","all",8
0.5,39.2,"all contig","all",8
0.5,39.4,"all contig","all",8
0.5,39.6,"all contig","all",8
0.5,39.8,"all contig","all",10
0.5,40,"all contig","all",10
0.5,40.2,"all contig","all",10
0.7,36.6,"all contig","all",12
0.7,36.8,"all contig","all",12
0.7,37,"all contig","all",12
0.7,37.2,"all contig","all",12
0.7,37.4,"all contig","all",12
0.7,37.6,"all contig","all",12
0.7,37.8,"all contig","all",8
0.7,38,"all contig","all",8
0.7,38.2,"all contig","all",8
0.7,38.4,"all contig","all",8
0.7,38.6,"all contig","all",8
0.7,38.8,"all contig","all",8
0.7,39,"all contig","all",8
0.7,39.2,"all contig","all",8
0.7,39.4,"all contig","all",8
0.7,39.6,"all contig","all",8
0.7,39.8,"all contig","all",10
0.7,40,"all contig","all",10
0.7,40.2,"all contig","all",10
0.7,40.4,"all contig","all",10
0.9,36.6,"all contig","all",12
0.9,36.8,"all contig","all",12
0.9,37,"all contig","all",12
0.9,37.2,"all contig","all",12
0.9,37.4,"all contig","all",12
0.9,37.6,"all contig","all",12
0.9,37.8,"all contig","all",12
0.9,38,"all contig","all",8
0.9,38.2,"all contig","all",8
0.9,38.4,"all contig","all",8
0.9,38.6,"all contig","all",8
0.9,38.8,"all contig","all",8
0.9,39,"all contig","all",8
0.9,39.2,"all contig","all",8
0.9,39.4,"all contig","all",8
0.9,39.6,"all contig","all",8
0.9,39.8,"all contig","all",8
0.9,40,"all contig","all",10
0.9,40.2,"all contig","all",10
0.9,40.4,"all contig","all",10
1.1,36.6,"all contig","all",6
1.1,36.8,"all contig","all",12
1.1,37,"all contig","all",12
1.1,37.2,"all contig","all",12
1.1,37.4,"all contig","all",12
1.1,37.6,"all contig","all",12
1.1,37.8,"all contig","all",12
1.1,38,"all contig","all",8
1.1,38.2,"all contig","all",8
1.1,38.4,"all contig","all",8
1.1,38.6,"all contig","all",10
1.1,38.8,"all contig","all",10
1.1,39,"all contig","all",10
1.1,39.2,"all contig","all",8
1.1,39.4,"all contig","all",8
1.1,39.6,"all contig","all",8
1.1,39.8,"all contig","all",8
